2025-05-29 15:50:06,435 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\ghaxr0jt-media/table/Iter_3/Epoch_10_TestPredictions_34_dfca72f244035b0cecf3.table.json
2025-05-29 15:50:06,680 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\output.log
2025-05-29 15:50:07,385 INFO    wandb-upload_1:22936 [upload_job.py:push():89] Uploaded file C:\Users\HanlinWang\AppData\Local\wandb\wandb\artifacts\staging\tmphvml4s1l
2025-05-29 15:50:08,182 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: internal_messages
2025-05-29 15:50:08,182 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: stop_status
2025-05-29 15:50:08,454 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:08,466 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:08,661 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:08,708 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3\Epoch_15_TestPredictions_39_691d3357bc9acc2ce357.table.json
2025-05-29 15:50:08,709 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_3
2025-05-29 15:50:08,893 INFO    SenderThread:22936 [sender.py:send_request_log_artifact():1441] logged artifact run-yx1gtic1-Iter_1Epoch_15_TestPredictions - {'id': 'QXJ0aWZhY3Q6MTc3MTEzNjYxMA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0NTY3MDMzOA==', 'latestArtifact': None}}
2025-05-29 15:50:08,893 DEBUG   SenderThread:22936 [sender.py:send():379] send: files
2025-05-29 15:50:08,893 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file media\table\Iter_1/Epoch_15_TestPredictions_9_bcd094bafc6f144f31da.table.json with policy now
2025-05-29 15:50:08,893 DEBUG   SenderThread:22936 [sender.py:send():379] send: history
2025-05-29 15:50:08,893 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: summary_record
2025-05-29 15:50:08,893 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: status_report
2025-05-29 15:50:08,893 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 15:50:08,893 DEBUG   SenderThread:22936 [sender.py:send():379] send: history
2025-05-29 15:50:08,893 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: summary_record
2025-05-29 15:50:08,893 INFO    SenderThread:22936 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2025-05-29 15:50:08,897 DEBUG   SenderThread:22936 [sender.py:send_request():406] send_request: log_artifact
2025-05-29 15:50:09,508 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\1cterdac-media/table/Iter_1/Epoch_15_TestPredictions_9_bcd094bafc6f144f31da.table.json
2025-05-29 15:50:09,710 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\wandb-summary.json
2025-05-29 15:50:10,199 INFO    wandb-upload_3:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\foiwqhoi-media/table/Iter_3/Epoch_15_TestPredictions_39_691d3357bc9acc2ce357.table.json
2025-05-29 15:50:10,714 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\output.log
2025-05-29 15:50:10,815 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:10,875 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:11,729 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4\Epoch_5_TestPredictions_45_36bf9753ad10c0b18f76.table.json
2025-05-29 15:50:11,729 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table
2025-05-29 15:50:11,729 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4
2025-05-29 15:50:12,591 INFO    wandb-upload_2:22936 [upload_job.py:push():131] Uploaded file C:\Users\HANLIN~1\AppData\Local\Temp\tmpd5axa9jnwandb\u1z75v3u-media/table/Iter_4/Epoch_5_TestPredictions_45_36bf9753ad10c0b18f76.table.json
2025-05-29 15:50:13,227 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: keepalive
2025-05-29 15:50:16,983 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
2025-05-29 15:50:16,995 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: partial_history
2025-05-29 15:50:17,779 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_created():271] file/dir created: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4\Epoch_10_TestPredictions_49_78dbf82c4c605701d775.table.json
2025-05-29 15:50:17,779 INFO    Thread-16 :22936 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\github\Opt\main\wandb\run-20250529_154946-yx1gtic1\files\media\table\Iter_4
2025-05-29 15:50:18,163 DEBUG   HandlerThread:22936 [handler.py:handle_request():144] handle_request: log_artifact
